0,-305233,-511873,-244575,-375622
1,-302381,-513315,-233697,-378342
2,-284287,-520407,-189681,-385442
3,-295109,-518201,-209489,-387188
4,-310249,-517315,-237231,-380954
5,-310637,-522233,-240351,-383100
6,-278205,-512765,-182859,-379022
7,-283265,-504015,-197933,-372164
8,-296875,-501843,-230385,-367622
9,-307085,-520325,-238401,-378440
10,-287517,-523295,-194021,-387260
11,-285637,-510415,-206757,-376046
12,-307957,-511285,-238089,-380118
13,-307531,-518989,-238543,-385542
14,-281875,-515475,-185189,-386190
15,-289241,-510383,-205581,-383196
16,-300311,-508745,-230949,-374666
17,-304487,-517315,-239159,-376102
18,-292007,-525113,-197613,-381742
19,-295795,-515185,-209775,-385384
20,-301297,-507605,-231527,-364960
21,-305161,-514241,-232009,-377840
22,-280521,-514525,-184135,-378102
23,-285013,-508063,-198563,-373706
24,-303143,-514019,-233673,-377274
25,-307057,-514363,-236591,-375006
26,-284611,-518671,-194597,-384804
27,-288945,-513361,-205451,-382100
28,-298995,-502823,-229313,-368234
29,-303933,-514145,-235133,-375928
30,-278255,-517943,-188205,-378702
31,-289805,-513727,-203063,-379610
32,-303981,-512363,-234481,-376544
33,-307341,-515547,-239867,-374388
34,-282839,-518489,-190801,-380404
35,-291149,-514933,-205863,-385628
36,-305417,-512451,-236551,-374852
37,-306557,-511951,-238947,-374564
38,-281197,-516557,-191187,-381744
39,-293093,-513047,-208843,-381656
40,-305123,-512131,-237463,-383610
41,-301563,-506913,-237261,-367964
42,-279299,-510795,-186341,-378966
43,-283373,-504827,-196593,-376084
44,-299075,-505889,-230099,-370004
45,-304559,-514256,-243508,-6
46,-304559,-514256,-243508,-1487
47,-304559,-514256,-243508,-380577
48,-285921,-520934,-193544,-384883
49,-292445,-516788,-207628,-385807
50,-302539,-511442,-237324,-376023
51,-309873,-513470,-242750,-381753
52,-286909,-519332,-193810,-387513
53,-289879,-517590,-205984,-384701
54,-301373,-511158,-233824,-375979
55,-303225,-507130,-238388,-369553
56,-282043,-516670,-195558,-380045
57,-289313,-514504,-204864,-377371
58,-302543,-511050,-234248,-378353
59,-311153,-514198,-244400,-384415
60,-284221,-518700,-191080,-386677
61,-282819,-510224,-194782,-376283
62,-300033,-509002,-230894,-376841
63,-312509,-525428,-249066,-389865
64,-290215,-524440,-196860,-388249
65,-286325,-512650,-202886,-383867
